TIME,CH1,CH2
-8.00E-06,-0.02,-0.03
-7.60E-06,-0.03,-0.02
-7.20E-06,-0.01,-0.03
-6.80E-06,-0.03,-0.02
-6.40E-06,-0.04,-0.02
-6.00E-06,-0.01,-0.01
-5.60E-06,-0.02,-0.03
-5.20E-06,-0.01,-0.01
-4.80E-06,-0.01,-0.03
-4.40E-06,-0.02,-0.03
-4.00E-06,-0.02,-0.01
-3.60E-06,-0.01,-0.01
-3.20E-06,-0.01,0
-2.80E-06,-0.01,-0.03
-2.40E-06,-0.01,-0.01
-2.00E-06,0,-0.02
-1.60E-06,-0.01,-0.03
-1.20E-06,-0.01,-0.01
-8.00E-07,-0.02,-0.01
-4.00E-07,0,-0.02
0.00E+00,-0.03,-0.02
4.00E-07,-0.01,-0.02
8.00E-07,-0.02,-0.02
1.20E-06,-0.01,0
1.60E-06,-0.04,-0.02
2.00E-06,-0.04,-0.06
2.40E-06,-0.03,-0.03
2.80E-06,-0.04,-0.05
3.20E-06,-0.03,-0.04
3.60E-06,-0.01,-0.01
4.00E-06,-0.02,-0.03
4.40E-06,-0.01,0.01
4.80E-06,0,-0.01
5.20E-06,-0.01,-0.01
5.60E-06,-0.03,-0.02
6.00E-06,-0.01,-0.01
6.40E-06,-0.02,-0.03
6.80E-06,-0.03,-0.03
7.20E-06,-0.03,-0.02
7.60E-06,-0.03,-0.01
8.00E-06,-0.02,-0.02
8.40E-06,-0.01,0
8.80E-06,-0.02,-0.01
9.20E-06,-0.01,0
9.60E-06,-0.02,-0.02
1.00E-05,-0.03,-0.02
1.04E-05,-0.02,-0.02
1.08E-05,-0.02,-0.02
1.12E-05,-0.02,-0.03
1.16E-05,-0.01,-0.01
1.20E-05,-0.02,-0.02
1.24E-05,0,0.01
1.28E-05,-0.01,0
1.32E-05,0,0
1.36E-05,-0.02,-0.03
1.40E-05,-0.03,-0.02
1.44E-05,-0.02,-0.03
1.48E-05,-0.02,-0.04
1.52E-05,-0.02,-0.02
1.56E-05,-0.02,-0.03
1.60E-05,-0.01,-0.03
1.64E-05,-0.01,-0.03
1.68E-05,-0.02,-0.03
1.72E-05,-0.01,-0.02
1.76E-05,-0.01,-0.02
1.80E-05,-0.01,-0.03
1.84E-05,-0.01,-0.03
1.88E-05,0.01,0
1.92E-05,-0.02,0
1.96E-05,-0.03,-0.01
2.00E-05,-0.02,-0.02
2.04E-05,-0.02,-0.02
2.08E-05,0,0
2.12E-05,0,-0.02
2.16E-05,-0.01,-0.02
2.20E-05,0,-0.01
2.24E-05,-0.03,-0.03
2.28E-05,-0.01,0
2.32E-05,-0.02,-0.02
2.36E-05,-0.01,-0.01
2.40E-05,-0.02,-0.02
2.44E-05,0,-0.02
2.48E-05,-0.02,-0.01
2.52E-05,-0.02,-0.03
2.56E-05,-0.01,-0.01
2.60E-05,-0.01,-0.03
2.64E-05,-0.03,-0.03
2.68E-05,-0.03,-0.04
2.72E-05,-0.01,-0.03
2.76E-05,-0.01,-0.03
2.80E-05,-0.02,-0.02
2.84E-05,-0.01,-0.03
2.88E-05,0.06,0.05
2.92E-05,0.06,0.08
2.96E-05,0.12,0.07
3.00E-05,0.02,-0.1
3.04E-05,-0.13,-0.32
3.08E-05,-0.24,-0.45
3.12E-05,-0.17,-0.31
3.16E-05,-0.01,-0.07
3.20E-05,0.21,0.26
3.24E-05,0.27,0.38
3.28E-05,0.21,0.3
3.32E-05,0.06,0.14
3.36E-05,-0.06,-0.04
3.40E-05,-0.14,-0.13
3.44E-05,-0.12,-0.13
3.48E-05,-0.08,-0.1
3.52E-05,-0.05,-0.07
3.56E-05,-0.05,-0.05
3.60E-05,-0.07,-0.09
3.64E-05,-0.06,-0.07
3.68E-05,-0.05,-0.06
3.72E-05,-0.05,-0.07
3.76E-05,-0.01,-0.02
3.80E-05,0,0.03
3.84E-05,0.01,0.03
3.88E-05,0.01,0.08
3.92E-05,-0.01,0.02
3.96E-05,-0.01,0.02
4.00E-05,0,0.01
4.04E-05,-0.04,0
4.08E-05,-0.04,0.01
4.12E-05,-0.03,-0.02
4.16E-05,-0.07,-0.05
4.20E-05,-0.05,-0.04
4.24E-05,-0.08,-0.07
4.28E-05,-0.06,-0.06
4.32E-05,-0.08,-0.07
4.36E-05,-0.06,-0.05
4.40E-05,-0.08,-0.02
4.44E-05,-0.05,-0.03
4.48E-05,-0.03,0.01
4.52E-05,-0.04,0.02
4.56E-05,-0.06,0.02
4.60E-05,-0.03,0.04
4.64E-05,-0.04,0.01
4.68E-05,-0.05,0.01
4.72E-05,-0.07,-0.01
4.76E-05,-0.08,-0.04
4.80E-05,-0.06,-0.05
4.84E-05,-0.06,-0.04
4.88E-05,-0.08,-0.06
4.92E-05,-0.08,-0.04
4.96E-05,-0.09,-0.05
5.00E-05,-0.07,-0.03
5.04E-05,-0.08,-0.01
5.08E-05,-0.05,-0.01
5.12E-05,-0.07,0.01
5.16E-05,-0.05,0.01
5.20E-05,-0.06,0.01
5.24E-05,-0.08,0
5.28E-05,-0.07,-0.01
5.32E-05,-0.08,-0.04
5.36E-05,-0.08,-0.03
5.40E-05,-0.11,-0.03
5.44E-05,-0.09,-0.04
5.48E-05,-0.1,-0.06
5.52E-05,-0.11,-0.04
5.56E-05,-0.1,-0.02
5.60E-05,-0.11,-0.05
5.64E-05,-0.11,-0.02
5.68E-05,-0.1,-0.02
5.72E-05,-0.09,-0.01
5.76E-05,-0.08,0.03
5.80E-05,-0.09,0
5.84E-05,-0.07,0.01
5.88E-05,-0.09,0.01
5.92E-05,-0.12,-0.01
5.96E-05,-0.12,-0.02
6.00E-05,-0.12,-0.04
6.04E-05,-0.12,-0.03
6.08E-05,-0.13,-0.04
6.12E-05,-0.13,-0.03
6.16E-05,-0.12,-0.03
6.20E-05,-0.14,-0.05
6.24E-05,-0.11,-0.04
6.28E-05,-0.12,-0.01
6.32E-05,-0.11,-0.02
6.36E-05,-0.11,0
6.40E-05,-0.11,0
6.44E-05,-0.1,0.01
6.48E-05,-0.09,0.02
6.52E-05,-0.13,0.01
6.56E-05,-0.13,0
6.60E-05,-0.12,0
6.64E-05,-0.13,-0.04
6.68E-05,-0.14,-0.05
6.72E-05,-0.14,-0.03
6.76E-05,-0.15,-0.04
6.80E-05,-0.16,-0.04
6.84E-05,-0.15,-0.04
6.88E-05,-0.14,-0.04
6.92E-05,-0.14,-0.02
6.96E-05,-0.13,-0.02
7.00E-05,-0.12,0
7.04E-05,-0.14,-0.01
7.08E-05,-0.13,0.01
7.12E-05,-0.15,0.01
7.16E-05,-0.15,0.01
7.20E-05,-0.13,-0.01
7.24E-05,-0.15,-0.03
7.28E-05,-0.18,-0.03
7.32E-05,-0.17,-0.02
7.36E-05,-0.15,-0.02
7.40E-05,-0.17,-0.04
7.44E-05,-0.18,-0.04
7.48E-05,-0.17,-0.05
7.52E-05,-0.17,-0.03
7.56E-05,-0.18,-0.02
7.60E-05,-0.16,-0.03
7.64E-05,-0.16,-0.01
7.68E-05,-0.16,-0.01
7.72E-05,-0.16,-0.02
7.76E-05,-0.16,0
7.80E-05,-0.16,-0.03
7.84E-05,-0.17,-0.01
7.88E-05,-0.17,-0.01
7.92E-05,-0.17,-0.01
7.96E-05,-0.19,-0.04
8.00E-05,-0.18,-0.05
8.04E-05,-0.18,-0.05
8.08E-05,-0.17,-0.03
8.12E-05,-0.17,-0.02
8.16E-05,-0.16,-0.03
8.20E-05,-0.18,-0.01
8.24E-05,-0.17,-0.03
8.28E-05,-0.17,-0.02
8.32E-05,-0.16,-0.01
8.36E-05,-0.16,0.01
8.40E-05,-0.16,-0.02
8.44E-05,-0.17,0
8.48E-05,-0.18,-0.01
8.52E-05,-0.18,-0.01
8.56E-05,-0.17,-0.01
8.60E-05,-0.19,-0.03
8.64E-05,-0.2,-0.04
8.68E-05,-0.19,-0.04
8.72E-05,-0.21,-0.04
8.76E-05,-0.18,-0.03
8.80E-05,-0.2,-0.03
8.84E-05,-0.19,-0.02
8.88E-05,-0.21,-0.01
8.92E-05,-0.19,-0.01
8.96E-05,-0.19,-0.01
9.00E-05,-0.19,-0.01
9.04E-05,-0.18,-0.01
9.08E-05,-0.2,-0.01
9.12E-05,-0.2,-0.01
9.16E-05,-0.19,0
9.20E-05,-0.2,-0.01
9.24E-05,-0.21,-0.02
9.28E-05,-0.21,-0.01
9.32E-05,-0.21,-0.04
9.36E-05,-0.22,-0.03
9.40E-05,-0.2,-0.02
9.44E-05,-0.21,0
9.48E-05,-0.22,-0.02
9.52E-05,-0.21,-0.01
9.56E-05,-0.21,-0.03
9.60E-05,-0.2,0
9.64E-05,-0.2,-0.01
9.68E-05,-0.2,-0.02
9.72E-05,-0.21,-0.02
9.76E-05,-0.2,0
9.80E-05,-0.2,0
9.84E-05,-0.21,-0.03
9.88E-05,-0.22,-0.01
9.92E-05,-0.25,-0.05
9.96E-05,-0.23,-0.04
1.00E-04,-0.23,-0.03
1.00E-04,-0.23,-0.06
1.01E-04,-0.23,-0.03
1.01E-04,-0.24,-0.03
1.02E-04,-0.23,-0.05
1.02E-04,-0.24,-0.02
1.02E-04,-0.21,-0.01
1.03E-04,-0.24,0
1.03E-04,-0.24,-0.01
1.04E-04,-0.24,0
1.04E-04,-0.24,-0.01
1.04E-04,-0.23,-0.02
1.05E-04,-0.23,-0.01
1.05E-04,-0.25,-0.02
1.06E-04,-0.22,-0.01
1.06E-04,-0.24,-0.02
1.06E-04,-0.26,-0.02
1.07E-04,-0.24,-0.03
1.07E-04,-0.26,-0.04
1.08E-04,-0.26,-0.05
1.08E-04,-0.25,-0.03
1.08E-04,-0.25,-0.03
1.09E-04,-0.25,-0.04
1.09E-04,-0.25,-0.01
1.10E-04,-0.24,-0.01
1.10E-04,-0.26,-0.02
1.10E-04,-0.25,-0.01
1.11E-04,-0.26,-0.03
1.11E-04,-0.26,-0.03
1.12E-04,-0.25,-0.01
1.12E-04,-0.25,-0.02
1.12E-04,-0.26,-0.04
1.13E-04,-0.25,-0.02
1.13E-04,-0.25,-0.02
1.14E-04,-0.25,-0.01
1.14E-04,-0.24,-0.02
1.14E-04,-0.24,-0.02
1.15E-04,-0.25,-0.02
1.15E-04,-0.24,-0.01
1.16E-04,-0.25,0
1.16E-04,-0.26,-0.01
1.16E-04,-0.26,-0.01
1.17E-04,-0.27,-0.01
1.17E-04,-0.26,-0.01
1.18E-04,-0.28,-0.03
1.18E-04,-0.28,-0.03
1.18E-04,-0.29,-0.04
1.19E-04,-0.3,-0.02
1.19E-04,-0.29,-0.02
1.20E-04,-0.3,-0.04
1.20E-04,-0.29,-0.02
1.20E-04,-0.3,-0.01
1.21E-04,-0.3,-0.01
1.21E-04,-0.3,0
1.22E-04,-0.28,-0.02
1.22E-04,-0.28,-0.02
1.22E-04,-0.29,0
1.23E-04,-0.3,-0.01
1.23E-04,-0.3,-0.01
1.24E-04,-0.28,-0.02
1.24E-04,-0.3,-0.04
1.24E-04,-0.31,-0.02
1.25E-04,-0.32,-0.03
1.25E-04,-0.31,-0.02
1.26E-04,-0.32,-0.04
1.26E-04,-0.32,-0.03
1.26E-04,-0.33,-0.03
1.27E-04,-0.32,-0.02
1.27E-04,-0.32,-0.01
1.28E-04,-0.31,-0.02
1.28E-04,-0.32,-0.02
1.28E-04,-0.34,-0.03
1.29E-04,-0.34,-0.02
1.29E-04,-0.33,-0.01
1.30E-04,-0.32,0
1.30E-04,-0.33,-0.02
1.30E-04,-0.33,-0.01
1.31E-04,-0.34,0
1.31E-04,-0.35,-0.03
1.32E-04,-0.33,-0.01
1.32E-04,-0.34,-0.03
1.32E-04,-0.35,-0.02
1.33E-04,-0.32,-0.03
1.33E-04,-0.36,-0.04
1.34E-04,-0.34,-0.03
1.34E-04,-0.36,-0.01
1.34E-04,-0.35,-0.02
1.35E-04,-0.35,-0.02
1.35E-04,-0.35,-0.03
1.36E-04,-0.36,-0.01
1.36E-04,-0.35,-0.02
1.36E-04,-0.39,-0.01
1.37E-04,-0.36,-0.02
1.37E-04,-0.37,-0.02
1.38E-04,-0.4,-0.02
1.38E-04,-0.38,-0.03
1.38E-04,-0.39,-0.02
1.39E-04,-0.41,-0.03
1.39E-04,-0.38,-0.01
1.40E-04,-0.39,-0.05
1.40E-04,-0.38,-0.01
1.40E-04,-0.39,-0.02
1.41E-04,-0.39,-0.02
1.41E-04,-0.38,0.01
1.42E-04,-0.39,-0.03
1.42E-04,-0.38,-0.01
1.42E-04,-0.4,-0.02
1.43E-04,-0.4,-0.02
1.43E-04,-0.43,-0.02
1.44E-04,-0.43,-0.01
1.44E-04,-0.42,-0.01
1.44E-04,-0.43,-0.03
1.45E-04,-0.44,-0.02
1.45E-04,-0.43,-0.03
1.46E-04,-0.45,-0.03
1.46E-04,-0.45,-0.03
1.46E-04,-0.45,-0.03
1.47E-04,-0.45,-0.02
1.47E-04,-0.46,-0.03
1.48E-04,-0.46,-0.04
1.48E-04,-0.43,-0.02
1.48E-04,-0.45,-0.02
1.49E-04,-0.45,-0.03
1.49E-04,-0.45,-0.02
1.50E-04,-0.45,-0.03
1.50E-04,-0.47,-0.03
1.50E-04,-0.46,-0.01
1.51E-04,-0.46,-0.03
1.51E-04,-0.48,-0.03
1.52E-04,-0.47,0
1.52E-04,-0.49,-0.03
1.52E-04,-0.49,-0.02
1.53E-04,-0.47,0
1.53E-04,-0.49,-0.02
1.54E-04,-0.48,-0.01
1.54E-04,-0.5,-0.01
1.54E-04,-0.5,-0.01
1.55E-04,-0.5,-0.01
1.55E-04,-0.51,-0.01
1.56E-04,-0.51,0
1.56E-04,-0.52,-0.02
1.56E-04,-0.52,-0.02
1.57E-04,-0.52,-0.02
1.57E-04,-0.53,-0.04
1.58E-04,-0.52,-0.01
1.58E-04,-0.53,-0.03
1.58E-04,-0.52,-0.02
1.59E-04,-0.53,-0.02
1.59E-04,-0.55,-0.02
1.60E-04,-0.54,-0.02
1.60E-04,-0.54,-0.01
1.60E-04,-0.54,-0.03
1.61E-04,-0.55,-0.01
1.61E-04,-0.57,-0.01
1.62E-04,-0.56,-0.01
1.62E-04,-0.55,0
1.62E-04,-0.58,-0.02
1.63E-04,-0.59,-0.02
1.63E-04,-0.59,-0.01
1.64E-04,-0.6,-0.01
1.64E-04,-0.6,-0.01
1.64E-04,-0.59,-0.04
1.65E-04,-0.6,-0.01
1.65E-04,-0.6,-0.04
1.66E-04,-0.6,-0.02
1.66E-04,-0.6,-0.02
1.66E-04,-0.6,-0.03
1.67E-04,-0.6,-0.02
1.67E-04,-0.61,0
1.68E-04,-0.62,-0.01
1.68E-04,-0.62,-0.02
1.68E-04,-0.62,-0.01
1.69E-04,-0.63,-0.03
1.69E-04,-0.63,-0.01
1.70E-04,-0.63,-0.03
1.70E-04,-0.64,-0.01
1.70E-04,-0.66,-0.02
1.71E-04,-0.66,-0.03
1.71E-04,-0.67,-0.02
1.72E-04,-0.64,-0.03
1.72E-04,-0.66,-0.03
1.72E-04,-0.66,-0.02
1.73E-04,-0.67,-0.03
1.73E-04,-0.67,-0.02
1.74E-04,-0.67,-0.02
1.74E-04,-0.67,-0.01
1.74E-04,-0.67,-0.03
1.75E-04,-0.66,-0.03
1.75E-04,-0.67,-0.02
1.76E-04,-0.68,-0.02
1.76E-04,-0.67,-0.01
1.76E-04,-0.68,-0.02
1.77E-04,-0.69,-0.01
1.77E-04,-0.69,-0.03
1.78E-04,-0.71,0
1.78E-04,-0.71,-0.03
1.78E-04,-0.72,-0.03
1.79E-04,-0.71,-0.01
1.79E-04,-0.72,-0.02
1.80E-04,-0.71,-0.03
1.80E-04,-0.73,-0.03
1.80E-04,-0.72,-0.02
1.81E-04,-0.72,-0.01
1.81E-04,-0.73,-0.02
1.82E-04,-0.72,-0.01
1.82E-04,-0.72,-0.03
1.82E-04,-0.74,-0.02
1.83E-04,-0.75,-0.04
1.83E-04,-0.77,-0.02
1.84E-04,-0.75,-0.03
1.84E-04,-0.77,-0.01
1.84E-04,-0.77,-0.02
1.85E-04,-0.76,-0.01
1.85E-04,-0.76,-0.04
1.86E-04,-0.74,-0.01
1.86E-04,-0.77,-0.03
1.86E-04,-0.76,-0.01
1.87E-04,-0.77,-0.02
1.87E-04,-0.76,-0.01
1.88E-04,-0.76,-0.02
1.88E-04,-0.76,0.01
1.88E-04,-0.77,-0.01
1.89E-04,-0.77,-0.01
1.89E-04,-0.77,-0.03
1.90E-04,-0.78,-0.04
1.90E-04,-0.78,-0.03
1.90E-04,-0.77,-0.04
1.91E-04,-0.79,-0.03
1.91E-04,-0.78,-0.05
1.92E-04,-0.8,-0.03
1.92E-04,-0.79,-0.02
1.92E-04,-0.79,-0.03
1.93E-04,-0.8,-0.03
1.93E-04,-0.8,-0.01
1.94E-04,-0.81,-0.01
1.94E-04,-0.82,-0.01
1.94E-04,-0.81,-0.02
1.95E-04,-0.8,0
1.95E-04,-0.8,-0.01
1.96E-04,-0.82,-0.03
1.96E-04,-0.8,-0.02
1.96E-04,-0.81,-0.02
1.97E-04,-0.81,-0.02
1.97E-04,-0.82,-0.02
1.98E-04,-0.82,-0.03
1.98E-04,-0.83,-0.03
1.98E-04,-0.82,-0.03
1.99E-04,-0.82,-0.03
1.99E-04,-0.82,-0.04
2.00E-04,-0.8,-0.02
2.00E-04,-0.81,-0.02
2.00E-04,-0.82,-0.01
2.01E-04,-0.81,0
2.01E-04,-0.82,-0.02
2.02E-04,-0.82,-0.01
2.02E-04,-0.83,-0.02
2.02E-04,-0.84,-0.01
2.03E-04,-0.82,-0.02
2.03E-04,-0.82,-0.02
2.04E-04,-0.83,-0.02
2.04E-04,-0.83,-0.01
2.04E-04,-0.83,-0.01
2.05E-04,-0.85,-0.02
2.05E-04,-0.84,-0.03
2.06E-04,-0.83,-0.03
2.06E-04,-0.83,-0.01
2.06E-04,-0.82,-0.02
2.07E-04,-0.83,-0.01
2.07E-04,-0.8,-0.01
2.08E-04,-0.84,-0.03
2.08E-04,-0.83,-0.01
2.08E-04,-0.84,-0.02
2.09E-04,-0.83,-0.02
2.09E-04,-0.83,-0.01
2.10E-04,-0.84,-0.02
2.10E-04,-0.83,-0.01
2.10E-04,-0.85,0
2.11E-04,-0.86,-0.01
2.11E-04,-0.84,-0.01
2.12E-04,-0.85,-0.02
2.12E-04,-0.85,-0.01
2.12E-04,-0.85,-0.02
2.13E-04,-0.85,-0.02
2.13E-04,-0.84,-0.01
2.14E-04,-0.83,-0.02
2.14E-04,-0.85,-0.02
2.14E-04,-0.84,0
2.15E-04,-0.85,-0.04
2.15E-04,-0.84,-0.02
2.16E-04,-0.86,-0.01
2.16E-04,-0.87,-0.02
2.16E-04,-0.85,-0.02
2.17E-04,-0.89,-0.05
2.17E-04,-0.85,-0.01
2.18E-04,-0.87,-0.02
2.18E-04,-0.88,-0.03
2.18E-04,-0.89,-0.01
2.19E-04,-0.9,-0.03
2.19E-04,-0.92,-0.01
2.20E-04,-0.93,-0.02
2.20E-04,-0.92,-0.02
2.20E-04,-0.9,-0.02
2.21E-04,-0.92,-0.02
2.21E-04,-0.9,-0.01
2.22E-04,-0.9,0
2.22E-04,-0.91,-0.03
2.22E-04,-0.93,-0.02
2.23E-04,-0.91,-0.03
2.23E-04,-0.92,-0.02
2.24E-04,-0.92,-0.01
2.24E-04,-0.92,-0.03
2.24E-04,-0.93,-0.04
2.25E-04,-0.93,-0.01
2.25E-04,-0.94,-0.03
2.26E-04,-0.92,0
2.26E-04,-0.94,-0.01
2.26E-04,-0.94,-0.02
2.27E-04,-0.94,-0.01
2.27E-04,-0.94,-0.03
2.28E-04,-0.96,-0.01
2.28E-04,-0.95,-0.02
2.28E-04,-0.96,-0.02
2.29E-04,-0.97,-0.02
2.29E-04,-0.99,-0.01
2.30E-04,-0.98,-0.02
2.30E-04,-0.98,-0.03
2.30E-04,-0.98,-0.03
2.31E-04,-0.98,-0.02
2.31E-04,-0.99,-0.03
2.32E-04,-0.99,-0.01
2.32E-04,-0.99,-0.01
2.32E-04,-1.01,-0.02
2.33E-04,-1.03,-0.02
2.33E-04,-1,-0.01
2.34E-04,-1.01,0
2.34E-04,-1.02,-0.01
2.34E-04,-1.02,-0.01
2.35E-04,-1.01,-0.01
2.35E-04,-1.01,0
2.36E-04,-1.02,-0.02
2.36E-04,-1.03,-0.01
2.36E-04,-1.02,-0.01
2.37E-04,-1.03,-0.02
2.37E-04,-1.02,-0.01
2.38E-04,-1.03,-0.04
2.38E-04,-1.02,-0.02
2.38E-04,-1.01,-0.01
2.39E-04,-1.04,-0.03
2.39E-04,-1.01,-0.01
2.40E-04,-1.03,-0.03
2.40E-04,-1.03,-0.03
2.40E-04,-1.03,0
2.41E-04,-1.03,-0.01
2.41E-04,-1.03,-0.02
2.42E-04,-1.04,-0.03
2.42E-04,-1.05,-0.03
2.42E-04,-1.03,-0.01
2.43E-04,-1.01,-0.02
2.43E-04,-1.02,-0.02
2.44E-04,-1.04,-0.04
2.44E-04,-1.04,-0.03
2.44E-04,-1.04,-0.01
2.45E-04,-1.03,-0.02
2.45E-04,-1.03,-0.03
2.46E-04,-1.02,-0.01
2.46E-04,-1.03,-0.02
2.46E-04,-1.03,-0.01
2.47E-04,-1.03,-0.01
2.47E-04,-1.03,-0.02
2.48E-04,-1.04,-0.01
2.48E-04,-1.03,-0.03
2.48E-04,-1.03,-0.02
2.49E-04,-1.04,-0.02
2.49E-04,-1.07,-0.02
2.50E-04,-1.03,-0.02
2.50E-04,-1.04,-0.02
2.50E-04,-1.05,-0.01
2.51E-04,-1.05,-0.01
2.51E-04,-1.06,-0.04
2.52E-04,-1.05,-0.01
2.52E-04,-1.05,-0.02
2.52E-04,-1.05,-0.03
2.53E-04,-1.05,0.01
2.53E-04,-1.07,-0.04
2.54E-04,-1.05,0
2.54E-04,-1.05,-0.03
2.54E-04,-1.07,-0.02
2.55E-04,-1.04,-0.01
2.55E-04,-1.07,-0.02
2.56E-04,-1.06,-0.04
2.56E-04,-1.08,-0.02
2.56E-04,-1.08,-0.03
2.57E-04,-1.07,-0.02
2.57E-04,-1.07,-0.02
2.58E-04,-1.06,-0.02
2.58E-04,-1.06,-0.02
2.58E-04,-1.07,-0.01
2.59E-04,-1.06,-0.03
2.59E-04,-1.07,-0.02
2.60E-04,-1.06,-0.01
2.60E-04,-1.07,-0.01
2.60E-04,-1.06,-0.02
2.61E-04,-1.07,0.01
2.61E-04,-1.08,-0.01
2.62E-04,-1.09,-0.01
2.62E-04,-1.09,-0.02
2.62E-04,-1.07,-0.02
2.63E-04,-1.07,-0.04
2.63E-04,-1.09,-0.01
2.64E-04,-1.08,-0.01
2.64E-04,-1.09,-0.02
2.64E-04,-1.08,-0.01
2.65E-04,-1.1,-0.02
2.65E-04,-1.08,-0.02
2.66E-04,-1.1,-0.02
2.66E-04,-1.1,-0.03
2.66E-04,-1.1,-0.02
2.67E-04,-1.1,-0.03
2.67E-04,-1.11,-0.01
2.68E-04,-1.11,-0.02
2.68E-04,-1.11,-0.01
2.68E-04,-1.11,-0.02
2.69E-04,-1.12,-0.03
2.69E-04,-1.11,-0.01
2.70E-04,-1.11,-0.01
2.70E-04,-1.11,-0.01
2.70E-04,-1.12,-0.03
2.71E-04,-1.13,-0.02
2.71E-04,-1.12,-0.01
2.72E-04,-1.13,-0.02
2.72E-04,-1.12,-0.02
2.72E-04,-1.13,-0.02
2.73E-04,-1.12,-0.01
2.73E-04,-1.13,-0.02
2.74E-04,-1.14,-0.02
2.74E-04,-1.12,-0.01
2.74E-04,-1.15,-0.04
2.75E-04,-1.14,-0.02
2.75E-04,-1.14,-0.02
2.76E-04,-1.13,-0.02
2.76E-04,-1.13,-0.03
2.76E-04,-1.14,-0.02
2.77E-04,-1.14,-0.02
2.77E-04,-1.12,-0.01
2.78E-04,-1.13,-0.02
2.78E-04,-1.14,0
2.78E-04,-1.14,-0.02
2.79E-04,-1.14,-0.01
2.79E-04,-1.13,-0.02
2.80E-04,-1.14,-0.02
2.80E-04,-1.14,-0.02
2.80E-04,-1.14,-0.02
2.81E-04,-1.13,-0.02
2.81E-04,-1.14,-0.02
2.82E-04,-1.15,-0.01
2.82E-04,-1.15,-0.04
2.82E-04,-1.14,-0.01
2.83E-04,-1.15,-0.04
2.83E-04,-1.15,-0.02
2.84E-04,-1.16,-0.02
2.84E-04,-1.16,-0.02
2.84E-04,-1.14,-0.01
2.85E-04,-1.15,-0.02
2.85E-04,-1.16,-0.01
2.86E-04,-1.16,-0.01
2.86E-04,-1.14,-0.01
2.86E-04,-1.14,0.01
2.87E-04,-1.15,-0.02
2.87E-04,-1.13,0
2.88E-04,-1.14,-0.01
2.88E-04,-1.14,-0.03
2.88E-04,-1.16,-0.03
2.89E-04,-1.17,-0.02
2.89E-04,-1.16,-0.03
2.90E-04,-1.15,-0.02
2.90E-04,-1.17,-0.03
2.90E-04,-1.14,-0.01
2.91E-04,-1.15,-0.02
2.91E-04,-1.14,-0.03
2.92E-04,-1.16,-0.02
2.92E-04,-1.14,-0.03
2.92E-04,-1.15,-0.03
2.93E-04,-1.15,-0.02
2.93E-04,-1.14,-0.02
2.94E-04,-1.15,-0.03
2.94E-04,-1.16,-0.02
2.94E-04,-1.15,-0.01
2.95E-04,-1.14,-0.01
2.95E-04,-1.14,-0.02
2.96E-04,-1.15,0
2.96E-04,-1.15,0
2.96E-04,-1.16,-0.02
2.97E-04,-1.16,-0.03
2.97E-04,-1.14,-0.02
2.98E-04,-1.16,-0.01
2.98E-04,-1.14,-0.02
2.98E-04,-1.16,-0.02
2.99E-04,-1.15,-0.01
2.99E-04,-1.14,-0.01
3.00E-04,-1.15,-0.03
3.00E-04,-1.14,0
3.00E-04,-1.14,-0.02
3.01E-04,-1.13,-0.01
3.01E-04,-1.13,-0.01
3.02E-04,-1.16,-0.04
3.02E-04,-1.14,-0.02
3.02E-04,-1.15,-0.05
3.03E-04,-1.15,-0.03
3.03E-04,-1.13,-0.02
3.04E-04,-1.14,-0.01
3.04E-04,-1.13,-0.01
3.04E-04,-1.13,-0.04
3.05E-04,-1.12,-0.02
3.05E-04,-1.1,-0.01
3.06E-04,-1.13,-0.02
3.06E-04,-1.12,-0.01
3.06E-04,-1.12,-0.02
3.07E-04,-1.1,-0.01
3.07E-04,-1.12,-0.02
3.08E-04,-1.11,-0.01
3.08E-04,-1.1,-0.01
3.08E-04,-1.11,-0.01
3.09E-04,-1.09,-0.02
3.09E-04,-1.09,-0.02
3.10E-04,-1.08,-0.03
3.10E-04,-1.09,-0.04
3.10E-04,-1.09,-0.01
3.11E-04,-1.1,-0.02
3.11E-04,-1.1,-0.01
3.12E-04,-1.08,0.01
3.12E-04,-1.09,-0.02
3.12E-04,-1.07,-0.01
3.13E-04,-1.08,-0.01
3.13E-04,-1.07,-0.03
3.14E-04,-1.07,-0.02
3.14E-04,-1.1,-0.04
3.14E-04,-1.06,-0.02
3.15E-04,-1.08,-0.03
3.15E-04,-1.08,-0.03
3.16E-04,-1.06,-0.01
3.16E-04,-1.07,-0.02
3.16E-04,-1.05,-0.01
3.17E-04,-1.06,-0.01
3.17E-04,-1.05,-0.02
3.18E-04,-1.05,-0.02
3.18E-04,-1.04,-0.02
3.18E-04,-1.05,-0.01
3.19E-04,-1.04,0.01
3.19E-04,-1.04,-0.01
3.20E-04,-1.03,-0.01
3.20E-04,-1.03,-0.01
3.20E-04,-1.05,-0.02
3.21E-04,-1.02,0.01
3.21E-04,-1.03,-0.01
3.22E-04,-1.02,-0.02
3.22E-04,-1.03,-0.01
3.22E-04,-1.03,-0.04
3.23E-04,-1.02,-0.03
3.23E-04,-1.03,-0.03
3.24E-04,-1.02,-0.04
3.24E-04,-1.01,-0.01
3.24E-04,-1.01,-0.02
3.25E-04,-0.99,-0.02
3.25E-04,-0.99,-0.02
3.26E-04,-0.99,-0.01
3.26E-04,-0.97,-0.01
